name,album,artist,popularity,release_date,duration_ms,explicit,genre,genre_encoded,cluster
"Good Luck, Babe!","Good Luck, Babe!",Chappell Roan,2.5235217766776104,2024-04-05,-0.04272833903307636,False,pop,0.8632175400161468,0
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,2.7629294644028284,2024-05-17,-0.1620795351880525,False,pop,0.8632175400161468,0
Please Please Please,Please Please Please,Sabrina Carpenter,2.5235217766776104,2024-06-06,-0.5180277982052782,True,pop,0.8632175400161468,0
Espresso,Espresso,Sabrina Carpenter,2.603324339252683,2024-04-12,-0.6797227230830633,True,pop,0.8632175400161468,0
I Had Some Help (Feat. Morgan Wallen),I Had Some Help,"Post Malone, Morgan Wallen",2.20431152637732,2024-05-10,-0.6390098802704466,True,pop,0.8632175400161468,0
HOT TO GO!,The Rise and Fall of a Midwest Princess,Chappell Roan,2.0447064012271747,2023-09-22,-0.540622981179214,False,pop,0.8632175400161468,0
Pink Pony Club,The Rise and Fall of a Midwest Princess,Chappell Roan,1.805298713501957,2023-09-22,0.5445536772271422,False,pop,0.8632175400161468,0
Red Wine Supernova,The Rise and Fall of a Midwest Princess,Chappell Roan,1.8851012760770296,2023-09-22,-0.4238070713028095,True,pop,0.8632175400161468,0
A Bar Song (Tipsy),A Bar Song (Tipsy),Shaboozey,2.0447064012271747,2024-04-12,-0.7415184728438012,True,pop,0.8632175400161468,0
Guess featuring Billie Eilish,Guess featuring Billie Eilish,"Charli xcx, Billie Eilish",2.1245089638022474,2024-08-01,-1.1560748449791165,False,pop,0.8632175400161468,0
Die With A Smile,Die With A Smile,"Lady Gaga, Bruno Mars",2.20431152637732,2024-08-16,0.4501550354981071,False,pop,0.8632175400161468,0
LUNCH,HIT ME HARD AND SOFT,Billie Eilish,2.1245089638022474,2024-05-17,-0.6185348489797606,False,pop,0.8632175400161468,0
Who,MUSE,Jimin,2.2841140889523928,2024-07-19,-0.7475082720048708,False,pop,0.8632175400161468,0
Apple,BRAT,Charli xcx,1.8851012760770296,2024-06-07,-1.0314010302626948,False,pop,0.8632175400161468,0
Casual,The Rise and Fall of a Midwest Princess,Chappell Roan,1.7254961509268842,2023-09-22,0.17036914448685805,True,pop,0.8632175400161468,0
A Bar Song (Tipsy),"Where I've Been, Isn't Where I'm Going",Shaboozey,1.805298713501957,2024-05-31,-0.7415184728438012,True,pop,0.8632175400161468,0
360,BRAT,Charli xcx,1.805298713501957,2024-06-07,-1.2972947385662155,True,pop,0.8632175400161468,0
Slow It Down,Fireworks & Rollerblades,Benson Boone,1.8851012760770296,2024-04-05,-0.8817746611203322,False,pop,0.8632175400161468,0
Stargazing,Stargazing,Myles Smith,2.1245089638022474,2024-05-10,-0.7231042882941764,False,pop,0.8632175400161468,0
WILDFLOWER,HIT ME HARD AND SOFT,Billie Eilish,1.964903838652102,2024-05-17,0.5954373176251395,False,pop,0.8632175400161468,0
Cruel Summer,Lover,Taylor Swift,2.1245089638022474,2019-08-23,-0.635733282214515,False,pop,0.8632175400161468,0
Sweater Weather,I Love You.,The Neighbourhood,2.0447064012271747,2013-04-19,0.2831078395877821,False,pop,0.8632175400161468,0
End of Beginning,DECIDE,Djo,2.1245089638022474,2022-09-16,-0.9201153062453966,False,pop,0.8632175400161468,0
Too Sweet,Unreal Unearth: Unheard,Hozier,1.4062859006265938,2024-03-22,0.446552260260137,False,pop,0.8632175400161468,0
Femininomenon,The Rise and Fall of a Midwest Princess,Chappell Roan,1.565891025776739,2023-09-22,-0.02364697388382738,True,pop,0.8632175400161468,0
Beautiful Things,Fireworks & Rollerblades,Benson Boone,2.0447064012271747,2024-04-05,-0.6078896118568695,False,pop,0.8632175400161468,0
CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,2.0447064012271747,2024-05-17,1.2177537284833964,False,pop,0.8632175400161468,0
Saturn,Saturn,SZA,1.8851012760770296,2024-02-22,-0.5206075631904914,False,pop,0.8632175400161468,0
Taste,Short n' Sweet,Sabrina Carpenter,1.7254961509268842,2024-08-23,-0.9492636853311958,False,pop,0.8632175400161468,0
My Kink Is Karma,The Rise and Fall of a Midwest Princess,Chappell Roan,1.4860884632016664,2023-09-22,0.018874669665547968,False,pop,0.8632175400161468,0
Wind Up Missin’ You,Wind Up Missin’ You,Tucker Wetmore,1.4062859006265938,2024-03-29,-0.819371035702159,True,pop,0.8632175400161468,0
I Had Some Help (Feat. Morgan Wallen),F-1 Trillion,"Post Malone, Morgan Wallen",1.3264833380515213,2024-08-15,-0.6390098802704466,True,pop,0.8632175400161468,0
Feather,emails i can’t send fwd:,Sabrina Carpenter,1.805298713501957,2023-03-17,-0.5300815277051535,True,pop,0.8632175400161468,0
Nonsense,emails i can't send,Sabrina Carpenter,1.805298713501957,2022-07-15,-0.8548353911310661,False,pop,0.8632175400161468,0
Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT,"Taylor Swift, Post Malone",1.8851012760770296,2024-04-18,0.11356983610552716,False,pop,0.8632175400161468,0
Too Sweet,Unheard,Hozier,1.3264833380515213,2024-03-22,0.446552260260137,False,pop,0.8632175400161468,0
Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil,"Diplo, Morgan Wallen",1.3264833380515213,2020-05-29,-0.7721346492487734,True,pop,0.8632175400161468,0
misses,14 minutes,Dominic Fike,1.565891025776739,2024-05-03,-2.178373438429789,False,pop,0.8632175400161468,0
Guy For That (Feat. Luke Combs),Guy For That,"Post Malone, Luke Combs",1.4860884632016664,2024-07-26,-0.8494534676274318,False,pop,0.8632175400161468,0
Shut up My Moms Calling,Shut up My Moms Calling,Hotel Ugly,1.7254961509268842,2020-02-10,-0.8411507757209987,False,pop,0.8632175400161468,0
Miles On It,Miles On It,"Marshmello, Kane Brown",1.4860884632016664,2024-05-03,-0.7850483004103863,False,pop,0.8632175400161468,0
Good Graces,Short n' Sweet,Sabrina Carpenter,1.4860884632016664,2024-08-23,-0.5343366573072004,True,pop,0.8632175400161468,0
Bye Bye Bye - From Deadpool and Wolverine Soundtrack,No Strings Attached,*NSYNC,1.964903838652102,2000-03-21,-0.30994158230029806,False,pop,0.8632175400161468,0
Wrong Ones (Feat. Tim McGraw),F-1 Trillion,"Post Malone, Tim McGraw",1.0072730877512308,2024-08-15,-0.37781608863538885,True,pop,0.8632175400161468,0
Bed Chem,Short n' Sweet,Sabrina Carpenter,1.4062859006265938,2024-08-23,-0.7329489086975185,False,pop,0.8632175400161468,0
Snooze,SOS,SZA,1.6456935883518116,2022-12-09,-0.2891848525342153,True,pop,0.8632175400161468,0
I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,Taylor Swift,1.7254961509268842,2024-04-18,-0.048940531727354,True,pop,0.8632175400161468,0
Guy For That (Feat. Luke Combs),F-1 Trillion,"Post Malone, Luke Combs",1.0072730877512308,2024-08-15,-0.8494534676274318,False,pop,0.8632175400161468,0
Sailor Song,Sailor Song,Gigi Perez,1.565891025776739,2024-07-26,-0.13828342713479327,False,pop,0.8632175400161468,0
Ric Flair Drip (with Metro Boomin),Without Warning,"Offset, Metro Boomin",1.565891025776739,2017-10-30,-0.7191456834030734,True,pop,0.8632175400161468,0
Beautiful Things,Beautiful Things,Benson Boone,1.8851012760770296,2024-01-18,-0.6078896118568695,False,pop,0.8632175400161468,0
Belong Together,Belong Together,Mark Ambor,1.964903838652102,2024-02-16,-1.08213640830522,False,pop,0.8632175400161468,0
What Don't Belong To Me,F-1 Trillion,Post Malone,0.9274705251761581,2024-08-15,-0.2094790102324573,False,pop,0.8632175400161468,0
Sharpest Tool,Short n' Sweet,Sabrina Carpenter,1.3264833380515213,2024-08-23,-0.04478918577413744,True,pop,0.8632175400161468,0
Take Me to Church,Hozier (Expanded Edition),Hozier,1.166878212901376,2014-09-19,0.3022781621503143,False,pop,0.8632175400161468,0
Romantic Homicide,Romantic Homicide,d4vd,1.6456935883518116,2022-07-20,-1.314715565334178,False,pop,0.8632175400161468,0
As It Was,Harry's House,Harry Styles,1.964903838652102,2022-05-20,-0.8006455002060429,False,pop,0.8632175400161468,0
Juno,Short n' Sweet,Sabrina Carpenter,1.3264833380515213,2024-08-23,0.02797797829153,True,pop,0.8632175400161468,0
Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,1.805298713501957,2008-05-26,0.3123600023224116,False,pop,0.8632175400161468,0
Juna,Charm,Clairo,1.4062859006265938,2024-07-12,-0.3883871945805439,False,pop,0.8632175400161468,0
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Idol Episode 4 (Music from the HBO Original Series),"The Weeknd, JENNIE, Lily-Rose Depp",2.0447064012271747,2023-06-23,0.34662343267199547,False,pop,0.8632175400161468,0
Losers (Feat. Jelly Roll),F-1 Trillion,"Post Malone, Jelly Roll",0.8476679626010855,2024-08-15,-0.18187255964356716,False,pop,0.8632175400161468,0
Coincidence,Short n' Sweet,Sabrina Carpenter,1.3264833380515213,2024-08-23,-0.8466216566379162,False,pop,0.8632175400161468,0
Pour Me A Drink (Feat. Blake Shelton),F-1 Trillion,"Post Malone, Blake Shelton",0.9274705251761581,2024-08-15,-0.38819445351843024,False,pop,0.8632175400161468,0
Pain,to hell with it,PinkPantheress,1.4062859006265938,2021-10-15,-1.8200826301961055,False,pop,0.8632175400161468,0
Slim Pickins,Short n' Sweet,Sabrina Carpenter,1.2466807754764486,2024-08-23,-1.0246402668531707,False,pop,0.8632175400161468,0
greedy,greedy,Tate McRae,1.8851012760770296,2023-09-15,-1.325953851878957,True,pop,0.8632175400161468,0
Unwritten,Unwritten,Natasha Bedingfield,1.805298713501957,2004-08-30,0.5638129572029577,False,pop,0.8632175400161468,0
Kill Bill,SOS,SZA,1.7254961509268842,2022-12-08,-0.99867952841002,False,pop,0.8632175400161468,0
Finer Things (Feat. Hank Williams Jr.),F-1 Trillion,"Post Malone, Hank Williams, Jr.",0.7678654000260129,2024-08-15,-0.5303632261805503,False,pop,0.8632175400161468,0
we can't be friends (wait for your love),eternal sunshine,Ariana Grande,1.8851012760770296,2024-03-08,0.10873648331713931,False,pop,0.8632175400161468,0
California Sober (Feat. Chris Stapleton),F-1 Trillion,"Post Malone, Chris Stapleton",0.8476679626010855,2024-08-15,-0.25047355152047085,True,pop,0.8632175400161468,0
Porch Light,Porch Light,Josh Meloy,1.166878212901376,2022-11-18,-0.5390217477401162,True,pop,0.8632175400161468,0
Super Graphic Ultra Modern Girl,The Rise and Fall of a Midwest Princess,Chappell Roan,1.2466807754764486,2023-09-22,-0.5547523836556976,False,pop,0.8632175400161468,0
Naked In Manhattan,The Rise and Fall of a Midwest Princess,Chappell Roan,1.2466807754764486,2023-09-22,-0.15193839007376633,True,pop,0.8632175400161468,0
Nosedive (Feat. Lainey Wilson),F-1 Trillion,"Post Malone, Lainey Wilson",0.7678654000260129,2024-08-15,-0.4276767187806292,False,pop,0.8632175400161468,0
you look like you love me (feat. Riley Green),you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",1.2466807754764486,2024-06-21,0.044108922566885776,False,pop,0.8632175400161468,0
Pour Me A Drink (Feat. Blake Shelton),Pour Me A Drink,"Post Malone, Blake Shelton",1.3264833380515213,2024-06-21,-0.38819445351843024,False,pop,0.8632175400161468,0
After Midnight,The Rise and Fall of a Midwest Princess,Chappell Roan,1.2466807754764486,2023-09-22,-0.24386105046641876,False,pop,0.8632175400161468,0
Apocalypse,Cigarettes After Sex,Cigarettes After Sex,1.7254961509268842,2017-06-09,1.027622083826078,False,pop,0.8632175400161468,0
Iris,Dizzy up the Girl,The Goo Goo Dolls,1.805298713501957,,1.0115652707284581,False,pop,0.8632175400161468,0
The Middle,Bleed American,Jimmy Eat World,1.4062859006265938,2001-07-17,-0.8221435417494857,False,pop,0.8632175400161468,0
Who,MUSE (WANDER ver.),Jimin,1.8851012760770296,2024-07-23,-0.7475082720048708,False,pop,0.8632175400161468,0
Missin’ You Like This (Feat. Luke Combs),F-1 Trillion,"Post Malone, Luke Combs",0.6880628374509402,2024-08-15,0.021884395481629976,False,pop,0.8632175400161468,0
Have The Heart (Feat. Dolly Parton),F-1 Trillion,"Post Malone, Dolly Parton",0.6880628374509402,2024-08-15,-0.5629809443843947,False,pop,0.8632175400161468,0
Where It Ends,Religiously. The Album.,Bailey Zimmerman,1.166878212901376,2023-01-11,-0.6228641097595435,False,pop,0.8632175400161468,0
Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),"USHER, Lil Jon, Ludacris",1.565891025776739,2004-03-23,0.43096988670002767,False,pop,0.8632175400161468,0
Please Please Please,Short n' Sweet,Sabrina Carpenter,1.2466807754764486,2024-08-23,-0.5180277982052782,True,pop,0.8632175400161468,0
Goes Without Saying (Feat. Brad Paisley),F-1 Trillion,"Post Malone, Brad Paisley",0.6880628374509402,2024-08-15,-0.13272358880459253,False,pop,0.8632175400161468,0
august,folklore,Taylor Swift,1.7254961509268842,2020-07-24,0.6021980810346637,False,pop,0.8632175400161468,0
We Ride,Poets & Old Souls,Bryan Martin,1.166878212901376,2023-03-31,-0.4866406575518516,True,pop,0.8632175400161468,0
Don’t Smile,Short n' Sweet,Sabrina Carpenter,1.166878212901376,2024-08-23,-0.22254092374954226,False,pop,0.8632175400161468,0
Hide My Gun (Feat. HARDY),F-1 Trillion,"Post Malone, HARDY",0.6880628374509402,2024-08-15,-0.01224559874802904,True,pop,0.8632175400161468,0
Broken Clocks,Ctrl,SZA,1.3264833380515213,2017-06-09,0.14749226303752536,True,pop,0.8632175400161468,0
L’AMOUR DE MA VIE,HIT ME HARD AND SOFT,Billie Eilish,1.6456935883518116,2024-05-17,1.6706359195082288,False,pop,0.8632175400161468,0
exes,THINK LATER,Tate McRae,1.4860884632016664,2023-12-08,-0.9178172397355803,True,pop,0.8632175400161468,0
Who,MUSE (WONDER ver.),Jimin,1.8851012760770296,2024-07-23,-0.7475082720048708,False,pop,0.8632175400161468,0
Who,Who (Remixes),Jimin,1.8851012760770296,2024-07-23,-0.7475082720048708,False,pop,0.8632175400161468,0
The Color Violet,Alone At Prom,Tory Lanez,1.4860884632016664,2021-12-10,0.07651907347306935,False,pop,0.8632175400161468,0
Linger,"Everybody Else Is Doing It, So Why Can't We?",The Cranberries,1.4860884632016664,1993-03-01,0.791736676270094,False,pop,0.8632175400161468,0
Lonely Road (with Jelly Roll),Lonely Road (with Jelly Roll),"mgk, Jelly Roll",1.2466807754764486,2024-07-26,-0.47368252768359703,False,pop,0.8632175400161468,0
Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,1.6456935883518116,1985-02-25,0.4475011393351579,False,pop,0.8632175400161468,0
Lie To Girls,Short n' Sweet,Sabrina Carpenter,1.166878212901376,2024-08-23,-0.28620477918922765,True,pop,0.8632175400161468,0
Yours,F-1 Trillion,Post Malone,0.6880628374509402,2024-08-15,-0.3242044208967064,False,pop,0.8632175400161468,0
Jealous,Jealous,Eyedress,1.4860884632016664,2019-12-06,-1.467307181585981,False,pop,0.8632175400161468,0
Devil I've Been (Feat. ERNEST),F-1 Trillion,"Post Malone, ERNEST",0.6082602748758676,2024-08-15,-0.5690448747232003,False,pop,0.8632175400161468,0
It's Up (feat. Young Thug & 21 Savage),100 GIGS,"Drake, Young Thug, 21 Savage",1.3264833380515213,2024-08-10,0.8405742961625775,True,pop,0.8632175400161468,0
Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,1.0072730877512308,2009-01-01,-0.28524107387865955,False,pop,0.8632175400161468,0
Lovin On Me,Lovin On Me,Jack Harlow,1.4860884632016664,2023-11-10,-1.2290050976358031,True,pop,0.8632175400161468,0
365,BRAT,Charli xcx,1.4860884632016664,2024-06-07,-0.262230756309402,True,pop,0.8632175400161468,0
Wild Ones (feat. Jelly Roll),Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",1.0870756503263033,2023-10-06,-1.185178745358274,True,pop,0.8632175400161468,0
Shut Up and Dance,TALKING IS HARD,WALK THE MOON,1.6456935883518116,2014-12-02,-0.3295122132226047,False,pop,0.8632175400161468,0
Circles,Hollywood's Bleeding,Post Malone,1.565891025776739,2019-09-06,-0.08932719735793226,False,pop,0.8632175400161468,0
Never Love You Again (Feat. Sierra Ferrell),F-1 Trillion,"Post Malone, Sierra Ferrell",0.528457712300795,2024-08-15,-0.510673985373866,False,pop,0.8632175400161468,0
Espresso,Short n' Sweet,Sabrina Carpenter,1.0870756503263033,2024-08-23,-0.6797227230830633,True,pop,0.8632175400161468,0
Heat Waves,Dreamland,Glass Animals,1.6456935883518116,2020-08-07,0.2594599938899949,False,pop,0.8632175400161468,0
BLUE,HIT ME HARD AND SOFT,Billie Eilish,1.6456935883518116,2024-05-17,1.806058754996372,False,pop,0.8632175400161468,0
Right About You,F-1 Trillion,Post Malone,0.4486551497257224,2024-08-15,-0.5672360739864417,False,pop,0.8632175400161468,0
M-E-X-I-C-O (Feat. Billy Strings),F-1 Trillion,"Post Malone, Billy Strings",0.4486551497257224,2024-08-15,-0.9692939295554657,False,pop,0.8632175400161468,0
That's What I Like,24K Magic,Bruno Mars,1.7254961509268842,2016-11-17,-0.21664008200175586,False,pop,0.8632175400161468,0
One Dance,Views,"Drake, Wizkid, Kyla",1.7254961509268842,2016-05-06,-0.7015617680440919,False,pop,0.8632175400161468,0
Wrong Ones (Feat. Tim McGraw),F-1 Trillion: Long Bed,"Post Malone, Tim McGraw",0.4486551497257224,2024-08-16,-0.37781608863538885,True,pop,0.8632175400161468,0
Take on Me,Hunting High and Low,a-ha,1.805298713501957,1985-06-01,0.05893515811408778,False,pop,0.8632175400161468,0
Work Song,Hozier (Expanded Edition),Hozier,1.0072730877512308,2014-09-19,0.12476364394366468,False,pop,0.8632175400161468,0
TRUCK BED,the mockingbird & THE CROW,HARDY,1.0870756503263033,2023-01-20,-0.7972206397946392,True,pop,0.8632175400161468,0
Broadway Girls (feat. Morgan Wallen),7220 (Reloaded),"Lil Durk, Morgan Wallen",1.0072730877512308,2022-03-10,-0.5293698683988878,False,pop,0.8632175400161468,0
"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,1.7254961509268842,2023-07-13,0.01577598643618275,False,pop,0.8632175400161468,0
"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,1.565891025776739,2010-12-01,-0.06719162768595967,False,pop,0.8632175400161468,0
Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,1.805298713501957,2012-12-07,0.1804806371300498,False,pop,0.8632175400161468,0
Finer Things (Feat. Hank Williams Jr.),F-1 Trillion: Long Bed,"Post Malone, Hank Williams, Jr.",0.3688525871506498,2024-08-16,-0.5303632261805503,False,pop,0.8632175400161468,0
What Don't Belong To Me,F-1 Trillion: Long Bed,Post Malone,0.3688525871506498,2024-08-16,-0.2094790102324573,False,pop,0.8632175400161468,0
High Road (feat. Jessie Murph),High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",1.0870756503263033,2024-06-07,-0.6210997877294265,True,pop,0.8632175400161468,0
THE GREATEST,HIT ME HARD AND SOFT,Billie Eilish,1.4860884632016664,2024-05-17,1.0754218672302571,False,pop,0.8632175400161468,0
Fallin’ In Love,F-1 Trillion: Long Bed,Post Malone,0.3688525871506498,2024-08-16,-0.7430900538118046,False,pop,0.8632175400161468,0
Dead At The Honky Tonk,F-1 Trillion: Long Bed,Post Malone,0.28905002457557716,2024-08-16,-0.11979511140743238,False,pop,0.8632175400161468,0
Yellow,Parachutes,Coldplay,1.8851012760770296,2000-07-10,0.6741201496741406,False,pop,0.8632175400161468,0
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,1.805298713501957,2012-12-07,-0.11088454384356397,False,pop,0.8632175400161468,0
Losers (Feat. Jelly Roll),F-1 Trillion: Long Bed,"Post Malone, Jelly Roll",0.28905002457557716,2024-08-16,-0.18187255964356716,False,pop,0.8632175400161468,0
Goes Without Saying (Feat. Brad Paisley),F-1 Trillion: Long Bed,"Post Malone, Brad Paisley",0.28905002457557716,2024-08-16,-0.13272358880459253,False,pop,0.8632175400161468,0
Time of Our Lives,Globalization,"Pitbull, Ne-Yo",1.4860884632016664,2014-11-21,0.11942619914667196,True,pop,0.8632175400161468,0
Nosedive (Feat. Lainey Wilson),F-1 Trillion: Long Bed,"Post Malone, Lainey Wilson",0.28905002457557716,2024-08-16,-0.4276767187806292,False,pop,0.8632175400161468,0
Pour Me A Drink (Feat. Blake Shelton),F-1 Trillion: Long Bed,"Post Malone, Blake Shelton",0.28905002457557716,2024-08-16,-0.38819445351843024,False,pop,0.8632175400161468,0
I Had Some Help (Feat. Morgan Wallen),F-1 Trillion: Long Bed,"Post Malone, Morgan Wallen",0.28905002457557716,2024-08-16,-0.6390098802704466,True,pop,0.8632175400161468,0
Have The Heart (Feat. Dolly Parton),F-1 Trillion: Long Bed,"Post Malone, Dolly Parton",0.28905002457557716,2024-08-16,-0.5629809443843947,False,pop,0.8632175400161468,0
Ain’t How It Ends,F-1 Trillion: Long Bed,Post Malone,0.28905002457557716,2024-08-16,-0.28679782861111575,False,pop,0.8632175400161468,0
Hey Mercedes,F-1 Trillion: Long Bed,Post Malone,0.28905002457557716,2024-08-16,-0.27676046714566,False,pop,0.8632175400161468,0
Riptide,Dream Your Life Away - Special Edition,Vance Joy,1.166878212901376,2014-09-08,-0.2524157883771543,False,pop,0.8632175400161468,0
Guy For That (Feat. Luke Combs),F-1 Trillion: Long Bed,"Post Malone, Luke Combs",0.28905002457557716,2024-08-16,-0.8494534676274318,False,pop,0.8632175400161468,0
"Double Life - From ""Despicable Me 4""","Double Life (From ""Despicable Me 4"")",Pharrell Williams,1.4860884632016664,2024-06-14,-0.45254031579328696,False,pop,0.8632175400161468,0
Missin’ You Like This (Feat. Luke Combs),F-1 Trillion: Long Bed,"Post Malone, Luke Combs",0.20924746200050454,2024-08-16,0.021884395481629976,False,pop,0.8632175400161468,0
Flowers,Endless Summer Vacation,Miley Cyrus,1.805298713501957,2023-08-18,-0.3069763351908577,False,pop,0.8632175400161468,0
Devil I've Been (Feat. ERNEST),F-1 Trillion: Long Bed,"Post Malone, ERNEST",0.20924746200050454,2024-08-16,-0.5690448747232003,False,pop,0.8632175400161468,0
Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,1.3264833380515213,2001-03-27,0.5727086985312788,False,pop,0.8632175400161468,0
the boy is mine,eternal sunshine,Ariana Grande,1.565891025776739,2024-03-08,-0.706706471778971,True,pop,0.8632175400161468,0
California Sober (Feat. Chris Stapleton),F-1 Trillion: Long Bed,"Post Malone, Chris Stapleton",0.20924746200050454,2024-08-16,-0.25047355152047085,True,pop,0.8632175400161468,0
Killed A Man,F-1 Trillion: Long Bed,Post Malone,0.20924746200050454,2024-08-16,-0.5292512585145102,False,pop,0.8632175400161468,0
I Don't Wanna Wait,I Don't Wanna Wait,"David Guetta, OneRepublic",1.964903838652102,2024-04-05,-1.0621209903164974,False,pop,0.8632175400161468,0
Daddy Issues,Wiped Out!,The Neighbourhood,1.565891025776739,2015-10-30,0.5762669950626074,False,pop,0.8632175400161468,0
Hide My Gun (Feat. HARDY),F-1 Trillion: Long Bed,"Post Malone, HARDY",0.20924746200050454,2024-08-16,-0.01224559874802904,True,pop,0.8632175400161468,0
No Scrubs,Fanmail,TLC,1.4062859006265938,1999-02-23,-0.10237428463947003,False,pop,0.8632175400161468,0
Yours,F-1 Trillion: Long Bed,Post Malone,0.20924746200050454,2024-08-16,-0.3242044208967064,False,pop,0.8632175400161468,0
Rock and A Hard Place,Religiously. The Album.,Bailey Zimmerman,1.0072730877512308,2023-01-11,-0.20408226049327577,False,pop,0.8632175400161468,0
Never Love You Again (Feat. Sierra Ferrell),F-1 Trillion: Long Bed,"Post Malone, Sierra Ferrell",0.12944489942543191,2024-08-16,-0.510673985373866,False,pop,0.8632175400161468,0
Blinding Lights,After Hours,The Weeknd,1.805298713501957,2020-03-20,-0.31527902709729083,False,pop,0.8632175400161468,0
Right About You,F-1 Trillion: Long Bed,Post Malone,0.12944489942543191,2024-08-16,-0.5672360739864417,False,pop,0.8632175400161468,0
M-E-X-I-C-O (Feat. Billy Strings),F-1 Trillion: Long Bed,"Post Malone, Billy Strings",0.12944489942543191,2024-08-16,-0.9692939295554657,False,pop,0.8632175400161468,0
Go To Hell,F-1 Trillion: Long Bed,Post Malone,0.12944489942543191,2024-08-16,0.682378362873932,True,pop,0.8632175400161468,0
Devil You Know,Devil You Know,Tyler Braden,1.0870756503263033,2024-02-02,-0.4242073796625839,False,pop,0.8632175400161468,0
Sunroof,Good Times Go,"Nicky Youre, dazy",1.4860884632016664,2023-06-09,-0.864072135876973,False,pop,0.8632175400161468,0
vampire,GUTS,Olivia Rodrigo,1.565891025776739,2023-09-08,-0.023439406586166552,True,pop,0.8632175400161468,0
Brandy (You're a Fine Girl),Looking Glass,Looking Glass,1.0072730877512308,,-0.5111929036180181,False,pop,0.8632175400161468,0
Two Hearts,F-1 Trillion: Long Bed,Post Malone,0.12944489942543191,2024-08-16,-0.21575050786892375,False,pop,0.8632175400161468,0
Who Needs You,F-1 Trillion: Long Bed,Post Malone,0.049642336850359285,2024-08-16,-0.7626755109696585,False,pop,0.8632175400161468,0
Back To Texas,F-1 Trillion: Long Bed,Post Malone,0.049642336850359285,2024-08-16,-0.7927875953660257,False,pop,0.8632175400161468,0
Something Just Like This,Memories...Do Not Open,"The Chainsmokers, Coldplay",1.805298713501957,2017-04-07,0.38333319188686765,False,pop,0.8632175400161468,0
Love Me,I Am Not A Human Being II (Deluxe),"Lil Wayne, Drake, Future",1.2466807754764486,2013-01-01,0.500356669060933,True,pop,0.8632175400161468,0
Lover,Lover,Taylor Swift,1.6456935883518116,2019-08-23,1.569804950701874e-05,False,pop,0.8632175400161468,0
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,"Post Malone, Swae Lee",1.4860884632016664,2019-09-06,-0.945097513142432,False,pop,0.8632175400161468,0
Promiscuous,Loose,"Nelly Furtado, Timbaland",1.4860884632016664,2006-01-01,0.3111739034786355,False,pop,0.8632175400161468,0
Jessie's Girl,Working Class Dog,Rick Springfield,0.8476679626010855,1981-03-13,-0.4030503415367267,False,pop,0.8632175400161468,0
Unforgettable,Jungle Rules,"French Montana, Swae Lee",1.7254961509268842,2017-07-14,0.18675213476651625,True,pop,0.8632175400161468,0
All The Small Things,Enema Of The State,blink-182,1.4062859006265938,1999-06-01,-0.8041593180307297,False,pop,0.8632175400161468,0
Starboy,Starboy,"The Weeknd, Daft Punk",1.805298713501957,2016-11-25,0.13563127459976376,True,pop,0.8632175400161468,0
i am not who i was,i am not who i was,Chance Peña,1.4062859006265938,2023-09-21,-1.1248211404456145,False,pop,0.8632175400161468,0
Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),"Pitbull, AFROJACK, Ne-Yo, Nayer",1.6456935883518116,2011-06-17,0.45962900001276913,False,pop,0.8632175400161468,0
Holy Smokes,Holy Smokes,Bailey Zimmerman,0.9274705251761581,2024-02-23,-0.38767553527427817,False,pop,0.8632175400161468,0
Ophelia,Cleopatra,The Lumineers,1.3264833380515213,2016-04-08,-0.9074833535591804,False,pop,0.8632175400161468,0
The Hills,Beauty Behind The Madness,The Weeknd,1.565891025776739,2015-08-28,0.3105808540567474,True,pop,0.8632175400161468,0
You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,1.4062859006265938,2018-11-02,-1.0127051472376731,False,pop,0.8632175400161468,0
JOYRIDE,JOYRIDE,Kesha,1.2466807754764486,2024-07-04,-1.057183853879279,True,pop,0.8632175400161468,0
lovely (with Khalid),lovely (with Khalid),"Billie Eilish, Khalid",1.7254961509268842,2018-04-19,-0.31312922294294654,False,pop,0.8632175400161468,0
